timestamp Publish, tr, ID, Distance from acoustic Simulator
360.3081366422228,359.4881366422228,4,54.31911695575564
361.6836529085774,360.8636529085774,1,33.78327082330426
362.34909660857005,361.52909660857006,2,12.850952404582088
363.1021029761427,362.2821029761427,3,45.54073820448379
363.80854248106283,362.98854248106284,4,54.76431938089674
365.18324364250043,364.36324364250044,1,33.29827855635665
365.8490997508008,365.0290997508008,2,13.010077580836837
366.6027871965044,365.7827871965044,3,46.556414608030146
367.3088304291995,366.4888304291995,4,55.238001779474466
368.6829428008437,367.8629428008437,1,32.6840078997674
369.34905844442034,368.52905844442034,2,12.9276802678325
370.1034224741214,369.2834224741214,3,47.477648445536175
370.8092021485048,369.98920214850483,4,55.753374578974494
372.18250264550664,371.36250264550665,1,32.14442822862762
372.8492496244761,372.0292496244761,2,13.196315655647089
373.60412395818827,372.7841239581883,3,48.46071344856816
374.30949259404497,373.489492594045,4,56.212459800544956
375.68201269488026,374.86201269488026,1,31.430747677919932
376.3495213912394,375.5295213912394,2,13.412792240412552
377.10493493182463,376.28493493182464,3,49.51140938305454
377.80978578559575,376.98978578559576,4,56.67769020160749
379.1816005138289,378.36160051382893,1,30.6885579865146
379.84972977700386,379.02972977700387,2,14.083873928208536
380.6052981142607,379.7852981142607,3,50.243327894481745
381.3099833061248,380.4899833061248,4,57.11589023240739
382.68152621435337,381.8615262143534,1,30.800422191136114
383.349903993156,382.529903993156,2,14.06627201155215
384.105305457703,383.28530545770303,3,50.43046356541217
384.8095797391402,383.9895797391402,4,56.63346634916681
386.1709170611379,385.3509170611379,1,30.002816189913492
386.8506124233226,386.0306124233226,2,15.04986539185853
387.60531448136163,386.78531448136164,3,50.368135248251896
388.30901207030314,387.48901207030315,4,56.0199221859633
389.67016299856914,388.85016299856915,1,28.77563178248784
390.35139379987413,389.53139379987414,2,16.17919514796544
391.1053655363593,390.2853655363593,3,50.60183731362182
391.8085176437687,390.9885176437687,4,55.13194935132343
393.1696926359029,392.3496926359029,1,28.19459693591957
393.86183060020073,393.04183060020074,2,16.72680034140602
394.60549256700045,393.78549256700046,3,50.55831710763792
395.3084632789814,394.4884632789814,4,55.06437877685618
396.6692627924469,395.8492627924469,1,27.559911343550883
397.36224773218913,396.54224773218914,2,17.431345004888893
398.1059111452995,397.2859111452995,3,51.09852435979105
398.8083422693433,397.9883422693433,4,54.831865889386904
400.1685919360635,399.3485919360635,1,26.570137591933335
400.8628509696796,400.0428509696796,2,18.252953962215955
401.60635938686454,400.78635938686455,3,51.72780079183623
402.30820271728624,401.48820271728624,4,54.57032586526389
403.6679319497821,402.8479319497821,1,25.61131796005193
404.3635054442318,403.5435054442318,2,19.207834554661734
405.10664266859334,404.28664266859334,3,52.14757732969438
405.80797504184653,404.98797504184654,4,54.36252655639237
407.1673204911407,406.3473204911407,1,24.84622544291492
407.86415803781006,407.04415803781006,2,20.008684338894223
408.6069198864071,407.78691988640713,3,52.6164854545007
409.307747011911,408.487747011911,4,54.050701355968855
410.66676157407267,409.8467615740727,1,23.9226679350556
412.80752486413843,411.98752486413844,4,53.696365776943814
414.16618816176407,413.3461881617641,1,22.919546752388246
414.86519831485253,414.04519831485254,2,21.567903712762945
415.60760984436087,414.7876098443609,3,53.42472815125482
416.307519576326,415.487519576326,4,53.567277786173484
417.66554093290796,416.84554093290797,1,22.368763454638078
418.3658777407468,417.5458777407468,2,22.389288851043332
419.1081075142558,418.2881075142558,3,54.121657280841596
419.8074265838751,418.9874265838751,4,53.44491034455454
421.1647370286445,420.3447370286445,1,21.11084355620459
421.8666506916798,421.0466506916798,2,23.73332242390407
422.60861467045476,421.78861467045476,3,54.845898754948884
423.30729018595974,422.48729018595975,4,53.27635659804255
424.6640663906343,423.8440663906343,1,20.24857869011431
425.367302029795,424.547302029795,2,24.602391197357036
426.10905964540393,425.28905964540394,3,55.61257620829191
426.8072658746693,425.98726587466933,4,53.1934203599802
428.1634536141851,427.3434536141851,1,19.281401634001487
428.86790866894637,428.0479086689464,2,25.377314659877687
429.60941065450015,428.78941065450016,3,56.27917282075556
430.3070386658902,429.4870386658902,4,52.9984918102341
431.6627472889798,430.8427472889798,1,18.265129670892648
432.36859990701146,431.54859990701146,2,26.404186540512676
433.1097518598737,432.2897518598737,3,56.689480500949635
433.80701104565753,432.98701104565754,4,52.90339844629611
435.16258070082273,434.34258070082274,1,17.91193928151449
435.86863117793513,435.04863117793514,2,26.71328517565379
436.60982461710836,435.78982461710837,3,56.815683891157484
437.3070400651633,436.4870400651633,4,52.7330872402939
438.66251717772445,437.84251717772446,1,17.828661280575613
439.3687117951602,438.5487117951602,2,26.622424549809303
440.10995634783166,439.28995634783166,3,56.96003248664361
440.8072740840018,439.9872740840018,4,52.91988794738943
442.16270080252497,441.342700802525,1,18.08465391422542
442.8685401449348,442.0485401449348,2,26.493610700832186
443.61052441343367,442.7905244134337,3,57.61073055460677
444.30791602680824,443.48791602680825,4,53.83284471895393
445.66263673598877,444.8426367359888,1,18.086402084454868
446.3687357602992,445.5487357602992,2,26.80015336070572
447.1108762325479,446.29087623254793,3,57.97539952953429
447.8080440352232,446.9880440352232,4,54.232311004420836
449.1621607667175,448.3421607667175,1,17.411863339431527
449.86929557941653,449.04929557941654,2,27.323601216358163
450.61147369960736,449.79147369960737,3,59.01138223147008
451.3082244980342,450.4882244980342,4,54.46027300734676
452.6615684189607,451.8415684189607,1,16.555436594779845
453.37001248778296,452.55001248778296,2,28.418149761126266
454.1221469571919,453.3021469571919,3,59.936134223072344
456.1509059232054,455.3309059232054,1,15.612081744438429
456.87072985385134,456.05072985385135,2,29.442823141141982
457.6227781452357,456.8027781452357,3,60.8534728703522
458.3085082394155,457.4885082394155,4,54.96465410053323
459.65034140484613,458.83034140484614,1,14.85593639603088
460.37146633650235,459.55146633650236,2,30.522640176588332
461.12346090523477,460.3034609052348,3,61.82469258244385
461.80873203044706,460.98873203044707,4,55.250795361581034
463.1497885390298,462.32978853902983,1,14.066175954259178
463.8821771780802,463.0621771780802,2,31.482070287527236
464.62410148671023,463.80410148671024,3,62.71127854322557
465.30891095354815,464.48891095354816,4,55.40556056449775
466.649247513218,465.829247513218,1,13.106330914571139
467.3827994641268,466.5627994641268,2,32.425011058612604
468.12459219970964,467.30459219970965,3,63.45742211014464
468.80902322074564,467.98902322074565,4,55.61333180719284
